Sentiment,Tweet
0,Ich bin morgen weg; höhö.. Ich schreibs dir dann ^^ @user
0,Ich bin morgen bei #twremen die mit 'nem älteren werdertrikot von boenisch (2) :)
-1,Ich bin mir sicher es ist leichter mit merkel zu sprechen als mit jemandem bei der tickethotline #s04
0,Ich bin gerade ~http  beigetreten mit 3 anderen Leuten und 2 auf Kamera.
1,Ich bin bald durch mit Arbeiten. Nur noch ein paar Tage. Leben; ich komme! &lt;3. (Gute Nacht; Welt. Ich hab Frühschicht!)
0,Ich bin auch 16 km gelaufen Waren mir 3 die einzigsten ?
1,Ice Age 3 war echt lustig. jetzt muss ich erstmal koffer packen weil es nach hause geht
0,i'v a stomachache.
0,I uploaded a YouTube video -- Urlaub auf dem Kapellenhof/Manderscheid - Ferienwohnung S... ~http 
0,I liked a @user video ~http  Die Sendung mit der Maus - Liebe
-1,I hate this Sony nonsense! „Dieses Video enthält Content von Sony Music Entertainment und APM. Es ist in deinem Land nicht mehr verfügbar.“
1,i ha scho en wiehnachtsgschenkli becho... ziel: schoggi-santa uffresse *freu*
1,"Hurra das Ebook zu ""Lügenwahrheit"" ; dem Mobbing-Krimi ist da: ~http "
1,Hundi liebt Fußball! Was für ein Glück; dass ich zz nicht werfen darf; sonst hätten wir diesen Spaßt nicht für uns entdeckt! #Ridgeback
0,Huhu :) Nicht so oft online; habe viel um die Ohren...
0,Huch; schon 12 Uhr. Wann ist denn bei euch Mittagspause?
0,hubschrauber über meinem haus
0,HP Notebook + 2 Samsung Handys + Tasche + Maus für 0 EUR bei Quickhandy ! - ~http 
1,"Hotel Tipp: ""the first boutique hotel in Santa Marta..."" ein optischer Leckerbissen :) ~http  #Kolumbien"
1,Hoffentlich gucken viele #WM; dann wird das später ein entspanntes shopping in #wiesbaden
-1,Hoffe Sony lässt ne Bombe platzen; bei der E3.  Hoffe auf News zu GOW 4; das neue Quantic Dream Spiel; Dark Souls und mehr.
0,Hm. Vertrag kündigen und prepaid karte kaufen. Nicht nur bessere Kondition; sondern auch besserer Service. Traurig #o2
0,Hitler-Bier laut Bild geschmacklos. Ich finde man hätte es aus Protest gar nicht erst trinken sollen.
0,Hier mal ein netter spruch für unsere Vegetarier..Die Schweine von Heute sind die Schnitzel von Morgen!
0,Hier könnt ihr sparen ohne ende ;einfach mal rein schauen ~http 
1,Hier fließt der Mozzarella in Strömen.
0,Hier ein Leckerbissen aus der aktuellen Element KICK-BIKE Serie! ~http 
0,Hi Gays; ist euch auch so schwül heute?
1,Hhm; lecker! - Rezepte; die Kindern wirklich schmecken - von Karolina Sparring et al. - Thorbecke. ~http 
0,Heute: Patchday - Microsoft veröffentlicht 17 Bulletins ~http  via @user + CyanogenMod 7 installieren.
0,Heute: Erste-Hilfe-Kurs. Yay.
0,Heute zum 1. Mal seit Versetzen der Fähranleger die Starferry genommen-da entstehen ein paar riesige neue Gebäude in der Kowloon-Skyline
0,heute zuhause bleiben oder wegfahren.. das is die große frage.. ?!! mhh.. noch unentschlossen.. mhh.. mal sehn
1,Heute werd ich gefirmt :D
-1,heute voll abgekackt zum kotzen ey geht gar nicht
0,Heute ssd-kurs :) von 8-16.30 :(
0,Heute schön bei Sonnenschein in #Enschede geshoppt. Danach vom #Hauptzollamt gestoppt! Was ein Tag.
0,Heute offizielles 2.3.3 Update für das Samsung Galaxy i9000 und Galaxy Tab
-1,Heute Nacht in Liebstedt nem funkelnagelneuem Audi A4 alle 4 Reifen geklaut und Auto aufgebockt.Von wegen Ruhe aufm Dorf..
0,Heute Nacht gehen die Gutscheincodes für die Nintendo 3DS Aktion raus. Letzte Chance sich zu registrieren. ~http 
1,heute nachmittag gabs einen leckere bio burger... :) ~http 
1,Heute muss mal wieder ein Eintrag rein. Es ist ein geiles Gefühl wenn man auf den Knopf drückt und es 8 mal die Sek. Klack macht! Wahnsinn!
1,Heute leg ich einen Martha Stewart Tag ein :) Wer will Tiramisu??
-1,Heute ist eindeutig einer dieser Tag wo man bereut jemals aufgestanden zu sein!
-1,heute is i-wie ein beschissener tag.. .. ... (jaa.. ich weiß ich verbreite wieder nur schlechte laune.. dankeeeee... xD xD)
1,Heute gehts shoppen !!! Wir bringen Mama´s Kreditkarte zum glühen; oder nicht ??? Mal sehen !!!
1,Heute Essen war supii :**  hBa dich lieb
0,Heute das neue Samsung Galaxy i9000 bestellt. IPhone Killer? Vom Display her auf jedem Fall ;)
1,heute cocktailtrinken in der leipziger city ;)
0,Heute bei Yahoo! Music: Avril lässt sich scheiden. Warum heiraten Celebs überhaupt so früh? ~http 
1,heute abend party; döngesmühle!!!  mit meiner besten!!!
0,Heute Abend kommen etliche seltene Mikrofone auf den Reprotisch! #Robinsound
1,Heute Abend ab wieder offener Jugendkeller im ALH =)
0,HEUTE ABEND AB 21 UHR KEYS ROCK ERÖFFNUNG MIT BBQ;SANGRIA;POOL SPIELEN;UND VIELEN WEITEREN ÜBERRASCHUNG ~http 
0,Heute ab 15.00 Uhr spielen wir wieder Fußball (vor'm Schwimmbad) mit Freunden und Freundesfreunden. Wer will kann gerne kommen.
0,HEUTE 21.05.2010 Jam Session mit Textil-Festival; Start 21:00 Uhr; Eintritt 2€; see more @ ~http 
0,HEUTE 02.07.10 Jam Session |Start 21:00 Uhr| Eintritt 2€ (Vereinsmitglieder frei) ~http
0,HEUTE 01.05.2010 danceON Reggae-Party mit green skin movement Start 21:00 Uhr Eintritt 2€ (Vereinsmitglieder frei)  ~http 
1,Heute #Worldcup! Leider noch ohne #ger dafür aber schon mit #fra! Das wird noch ein spannender Abend heute!
0,Heute #WDR 5 #Zeitzeichen: 11. April 1936 Der Tod des Soziologen Ferdinand #Tönnies wird bekannt gegeben ~http  #Soziologie
0,Heute #lateline anrufen? Vielleicht.
0,heut erstma voll fett 6 stunden rad gefahren
0,Heut Abend: #Tatort: Der glückliche Tod ~http
1,Herzlichen Glückwunsch Daniel Schuhmacher! ~http  - eigener Song mit Gänsehautfeeling:)
0,Herzlichen Glückwunsch Borussia Dortmund. Wir sehen uns nächstes Jahr auf diesem Kanal wieder ;)
-1,Herr Holm ist alt geworden.. Und immer noch nicht witzig!
1,Herr @user sie benutzen das Internet und haben es der Presse nicht kundgetan? Das ist ja was. Weiter so! #bundespresse
0,Hergeschaut! Nintendo auf der GDC ~http 
0,Hergeschaut! Nintendo 3DS – ausgepackt! ~http 
0,Hergeschaut! Nintendo 3DS – 3D ohne Brille ~http 
0,helft @user Ist jemand aus Richtung München/Nürnberg/Regensburg am #dcc10 und könnte mich evtl. am Sonntag mitnehmen?
0,"Heise-Forum zum iPhone: ""und wenn du eine Tastatur hast - dann hast du auch kein iPhone.."" ""ein Smartphone sie zu knechten..."""
0,Heinz-Christian Strache   Telefon   +436643033839 #fpoe
1,"Heinz Strunk (""In Afrika"") ist sehr komisch; aber auch absolut ohne Mitleid. Das scheint zusammen zu gehören."
0,Heimatgefühle ~http  #briard
0,Hört mal bei Dead United rein... oder besucht gleich ihr Konzert. passende News dazu: ~http 
1,"höre einen großartigen Vortrag von Alex Kirlik über ""ethical design"" bei der  ""Usability Professionals 2009"" (UP09)"
0,Hör dir Taio Cruz von Higher an! Ich habe den Song gerade mit TrackID™ von Sony Ericsson gefunden.
0,Hör dir Snoop Dogg von Signs an! Ich habe den Song gerade mit TrackID™ von Sony Ericsson gefunden.
0,Hör dir Katy Perry von Firework an! Ich habe den Song gerade mit TrackID™ von Sony Ericsson gefunden.
0,Hör dir Jennifer Lopez Feat. Pitbull von On The Floor an! Ich habe den Song gerade mit TrackID™ von Sony Ericsson gefunden.
1,haut jetzt mit Ida Corres ordentlich auf die Scheiße ; muss mal wieder; ein hoch auf die Mäünner !!!!
0,Hatte heute schon um 10:30 Uhr aus :P // Was machst du so?
1,Hatte gestern einen schönen Geburtstag :)
1,Hatte einen wunderbaren Abend.. :)
0,Hat sich eigentlich schon mal einer von Euch gefragt; warum @user sein Handtuch nicht mehr vom Kopf nimmt? Bad feather day?
1,hat morgen ihren letzten offiziellen Schultag; eeehe eeh :-)
0,Hat mir jemand einen direkten Vergleich zwischen dem Samsung Galaxy s i9000 und dem LG Optimus Speed? Welches ist zu empfehlen?
0,hat jemand ne Ahnung was so sehenswertes im TV läuft heute abend?
0,hat grad glückskekse gebacken.
0,Hat Anonymous jetzt heise.de runtergefahren; oder was?
0,Harry Potter zu Ende .. kann ich mir nicht vorstellen
1,Harry Potter und die Heiligtümer des Todes T.2 am Dienstag war echt klasse. Und dann nächste Woche nochmal in 3d und demnächst 24h HP! :3
0,Handy-Markt: Samsung und Apple stoßen Nokia vom Thron ~http  via @user
-1,"Handy vollkommen kaputt -_- Sony Ericsson sucks -_-"" Kann ich echt nicht empfehlen! Morgen nach 'nem neuen Ausschau halten *seufz* #Xperia"
0,Handle jetzt! Nutze diese einmalige Chance; um mit Riesenschritten voranzuschreiten. Revolutioninäres neues System ~http
0,haltet diese Gruppe auf : ~http 
-1,Halsschmerzen / Kopfschmerzen ;( Nachher Zeitungen verteilen -.- Ob ich das überstehe ? :D
0,Hallo; ich empfehle dir WhatsApp; eine tolle Messaging App für Smartphones. Chatten ohne SMS! Die App ist unter ~http 
0,Hallo Welt !
-1,Hallo Sonne...versteck dich weiter; irgendwann kommste eh wieder raus
0,Hallo liebe Nadine Bla; die von Dir abgebildete Blume ist nicht die aus der Aktion mit dem Code: GRATIS-BLUME (ab... ~http 
1,Hallo ihr Lieben!  Das Kontaktformular für die Grußkarten ist online! Es darf sehr gerne benutzt werden :)  Die... ~http 
1,Hallo ihr Lieben (:
0,halli hallo ich schreibe gerade meinen ersten twitter eintrag ueber meinen nintendo ds mal schauen ob es funktionirt
1,Halber Arbeitstag vorbei...endlich Pause
-1,halb zehn in deutschland. verkehrscaos in münchen. als ob die leute noch nie schnee gesehn haben
1,hahahaha... xD xD xD... ich lach mich tot.. schön das man mir auf diese art und weise ein lächeln ins gesicht zaubern kann.. xD xD xD haha..
1,hahahaha was ein Erlebnis im mandalay :D
1,hahahaahaha.. qaiiiil wenn so gut nur unser Fc Köln wäre &lt;3 :D
0,Haha; das war wohl ein Schock für die armen Turtle Mitarbeiter; aber seht selbst: ~http 
-1,HAHA RT @user Scheiss Rockermähne-Sie musst beim kotzen meine Haare halten!
0,haha megan fox folgt mir
-1,Haha das ist wirklich nur noch Kindergarten! Wie lächerlich! xD Dumme; unreife Kinder.
0,Hack n Slash Cup #4: Nach Sieg gegen NaN ist DkH.HoN im Halbfinale gegen Fnatic ~http 
1,hach ist das schön wenn die sonne scheint xD
-1,Hach #Sommer. Wir hätten dieses Jahr so gute Freunde werden können. Aber du hast mich ja sitzen lassen....
1,"Haben uns im Festival Walk ""True Grit"" angeschaut. Klasse Film -- und mit sehr nettem Humor..."
0,Haben gerade Kai Pflaume auf dem Microsoft Stand interviewt! #CeBIT #CeBIT10 ~http 
1,habe seit heute einen mac book pro zu hause stehen :-) liebe ihn
0,Habe mich dazu entschlossen  jetzt Spongebob Kuchen zu backen.
0,Habe Gruppen-Ex von Steffi von Wolff zu Ende gelesen und 5 Sterne dafür vergeben; klasse! @user ~http 
0,habe grade einen  waren freund zu gast
0,Habe gerade ein Flugzeug geflogen. Also im Simulator am PC. Werde jetzt Pilot!
0,Habe am Wochenende bei der Tante einen Vintage Gucci Weekender abgestaubt! Jetzt müsste man halt nur mal verreisen...
1,Hab mir eben einen Sony Ericsson Theme Creator runter geladen. Das Programm ist voll cool; da kann man sich eigene Hintergründe erstellen.=)
0,Hab mich gerade mit einem unterhalten; der von sich meinte er wäre ein Junkie. Dabei kennt er nichtmal den #hashtag.
0,hab mich achtzig Mal verdrückt; aber Schatz; ich schrieb zurück.
-1,Hab limit -.-'
-1,hab ich ne lust kann es nicht schon halb 4 sein
1,hab grad dein Trailer gesehen zu deiner Sendung auf einsfestival. Huhu ich freu mich schon :D. Kommt des jeden Donnerstag?
0,Hab gerade Werbung für den App store in einem #Android app gesehen :-D #fail
0,hab ein sony ericsson satio
0,Haarband; Adidas Jacke und Zahnspange :D:D:D  iloveu
1,Guten Tag an diesem herrlichen Freitag
1,Guten morgen. Endlich mal ein guter start in start in den tag.
1,guten morgen zusammen ersma ;-)
1,guten morgen welt....und guten morgen kater...x.x
1,Guten Morgen Welt ;-)
0,Guten Morgen liebe Twitterer
0,Guten Morgen liebe Sorgen; seid ihr auch schon alle da. Habt ihr auch so gut geschlafen? ~http 
1,Guten Morgen Leute..gerade aufgestanden und jetzt die pizza in den Ofen schieben^^
1,Guten Morgen Jetlag... ;)
1,Guten morgen 
1,guten morgen ihr Verrückten
1,"Guten Morgen :) schaltet wer das Wetter auf ""schön""?^^"
0,Guten Abend!
1,gute nacht welt!
-1,Gute Nacht *gäääähn*
1,Gute nacht ! Schlaft gut ihr alle!
0,Gute Idee. Würde glaub' ich nichts nützen. RT @user @user (Elternteil? Hm; hört sich irgendwie nach Zerstückeln an.)
0,Gute #Körperhaltung pusht die #Ausstrahlung. Der beste Trick: SBD.
1,Gut gestärkt vom Mittagessen starten wir nun mit den Anträgen #kjgdk
0,Gulp says: MS Security Essentials RTM - kostenloser AntiVirus von Microsoft - Jetzt herunterladen - ~http 
1,guckt grad den schlechtesten animierten film EVER :D :D
-1,Gruppensport ist Massenmord.  Heute zwei verletzte beim Fußballspielen. Einer davon jetzt im Krankenhaus.
0,gruppenanalyse schreiben.. spannend :)
-1,Grosssägerei nach Thüringen; bündner Regierung bezahlt womöglich noch den Umzug; damit's eine runde Summe wird; die man in Sand gesetzt hat!
0,Grüne beenden Koalition mit der CDU in Hamburg ~http 
-1,Grausiger Fund in Mexiko: Sechs Tote werden nach einer Hinrichtung in einem Stadion aufgefunden.Foto: dpa bildfunk
0,Gratuliere: Die TIPA hat fast keine Kamera vergessen auszuzeichnen. 4 DSLRs; 3 Kompakte; 2 Micro-FT; 1 x M9; 1 Mi-Fo; Lapsus: Sony übersehen
0,grade iwie einsam...
-1,Grade CS gehabt kurz vor dem Erguss kackt mir Skype ab ich werde Microsoft anzeigen!!
1,Grad lange mit @user in der #lateline geredet. Und dank seiner ReTweets gleich wieder was gelernt.
0,Grad Beats auf der Platte sortiert: 224 Stück... Da muss ne alte Frau lange drauf spitten ;)
0,GPL: Wie muss der Quelltext angeboten werden?: Der Streit um mögliche Verletzungen der GPL durch Android-Geräte ... ~http 
-1,gott schaut der schwul aus
0,Googolopoly... wer baut sein Googleplex auf Microsoft und Yahoo? Wer bleibt im 404 Error hängen?  ~http
0,Google löscht Android-Apps aus der Ferne ~http 
0,Google kauft Patente von IBM ein ~http 
0,Glutenfrei backen: über 80 Rezepte für überragenden Genuss - von A. Kirchmaier et al. - Umschau Buchverlag. ~http 
0,Gleich..ähhh..wiedeer bei Cinni ;D
0,gleich zum Nebenjob!!
1,Gleich ist Zapfenstreich im Hostel. Kiddies haben sich morgen ausschlafen vor dem Event verdient. #LostInMV
1,Gleich gehts nach Hannover zum Einkaufsbummel. Freu mich schon; war schon ewig nicht mehr in Hannover :)
1,gleich essen gehen; und dann ab nach frankfurt und von dort aus nach griechenland :)
0,Glühlampe brennt seit mehr als 100 Jahren: ~http
-1,Glückwunsch #SPD Lehrte: katastrophale Zustände im neuen #OBI. Aber das stört dich ja schon länger nicht mehr. ~http 
0,Gizmodo - Microsoft gibt Google Schuld an YouTube-Problemen in Windows Phone 7 - ~http  // selbst schuld wer eins hat :))
0,"Gibts Videos der ""Überkleber"" von Rinteln? solange gilt die Unschuldsvermutung ? @ #piraten fans #cdu #spd #gruene ~http "
0,Gibt's da nichts von Ratiopharm? #Frauentausch
0,Gibt es eine Möglichkeit bei einem Benlux Modell von Samsung 46D6500 den Digitaltext (HBBTV) frei zu schalten ?
0,Gewinnspiel: Dead or Alive Dimensions sucht einen Gewinner! - Planet3DS.de - Nintendo 3DS News: ~http  via @user
0,Gewinnspiel auf @user - Als Gewinne winken ein Samsung Full-HD LED 3D Fernseher und iPads! #gewinnspiel ~http 
0,Gewinnspiel auf @user - Als Gewinne winken ein Samsung Full-HD LED 3D Fernseher und iPads! #gewinnspiel
0,GEWINNE EXKLUSIVE COCA-COLA Light Accessoires entworfen von Karl Lagerfeld ~http
0,Gewinne ein Jahresabo des Kiteboarding Magazin ~http 
0,Getade aufgestanden...mal sehen ob wir essen bekommen x.x
0,Gestern Ridley Scotts Robin Hood von 2010 gesehen. Zweieinhalb Stunden verschwendete Zeit....langatmig und unnötig.
0,"gestern auf ""das vierte"": ""batman hält die welt in atem""... musste so lachen; dass ich mir direkt die dvd bestellt hab. morgen ist sie da"
1,Geschafft! ... Knuddelesel.de auf Jomsocial 2.2.1 geupdatet ... läuft noch nicht alles rund; aber wird ja hoffentlich
0,gerade vom Strand zurück gekommen
0,Gerade Update auf 2.2.1 für mein Samsung Galaxy..und immer noch ein Geniales Telefon wer brauch da schon Apple..:-))
0,GERADE SITZEN!
0,"Gerade hat sich ein junger Mann aus dem Newsletter abgemeldet. Begründung: ""habe meine grosse Liebe jetzt... ~http "
0,Gerade gehört: Ein #Atom verhält sich zu einer Orange; wie eine Orange zur Erde
1,"Gerade ""Brücke nach Terabithia"" geguckt. So magisch und doch so traurig...."
0,Geld-Rot finde ich ganz schön hart... #fcb
0,Geld sparen und verdienen ~http 
-1,Gelbe Markierungen auf der Domänenstraße in Konz. Da steckt sicher der LBM dahinter. Ich erahne schon die nächste Baustelle für die Konzer!
0,Gelb in sektor zwei
1,geil; wenn man bis 2 uhr nachts in der schule hockt und alkoholische getränke ausschenkt ... so sollte das immer sein
1,Geil !!!!! Neues Samsung Galaxy S 2
0,geht auf Manu*L´s seite und hört euch Sommer 20-10 an.. prod. von Chewo..Hamburg-Braunschweig connection..
0,gefällt Seit Vorgestern von Feinkost bei Ping ~http  #iTunes
0,Gefahr fuer freie Medien in Ungarn; ~http  #wienerzeitung
0,Gedichte-Freude:    Manfred H. Freude ~http 
0,GC: The Last Story und Pandora´s Tower kommen nach Europa: Ebenfalls von Nintendo jetzt offiziell und endgültig ... ~http 
0,GC: Nintendos Software-LineUp für das restliche Jahr: Nintendo hat nun die Release-Liste aller Spiele des aktuel... ~http 
0,Günstige Indienrundreise Goldenes Dreieck mit Kuwait Airways Flugspecial... ~http 
0,"Ganz frisch: ""Plan B"" von unserem Debütalbum ""KonTakt"" - sexy compiliert: ~http "
1,Ganz feines Video: RT @user hot chip hot chip hot chip - es ist so geil! ~http 
0,Gangstar: Miami Vindication HD absofort für 0;79€ statt 5;49€ im AppStore zu finden ~http 
0,Gabriel will Langzeitarbeitslosen helfen. Selbstzweck oder Nächstenliebe?
0,Fuzzy-Logik: Verallgemeinerung der griechischen ODER-Logik; unscharfe Mengen-Zugehörigkeiten (unscharfe Mengenlehre): Systemische UND-Logik!
-1,Fuck. Ich bin krank. Letzte Nacht gebrochen und heute total im Arsch.
0,Fußball & seine Rolle im südafrikanischen Nation Building - Prozess ~http  ~http
0,Fronius und Linde zeigen gemeinsamen Brennstoffzellen-Schlepper ~http
1,Frohes Neues ! ! ! Hoffentlich seit ihr alle schee nei gerutscht^^
1,Frohe Weihnachten alle zusammen. Ich hoffe ihr lasst euch alle gut beschenken. Und habt ein schönes Fest.
1,freut sich über seinen neuen sony vaio
1,freut sich aufs LaserQuest heut abend!
1,Freut sich auf Ihren Sony Ebook Reader!
1,freundin is da :D
1,Freude: Samsung Galaxy Tab - die Vorserie verspricht eine Alternative zum IPad ~http 
0,FREITAG 03/09/2010  - SOMMER SCHLUSS VERKAUF..... ~http 
0,"Freihaltebedürftig? RT @user Netzwelt-Ticker: Microsoft will Apples ""Appstore""-Marke löschen ... ~http "
0,Frühstück & Brunch: Rezepte; Tipps und Warenkunde - von Hannes Finkbeiner et al. - Matthaes. ~http 
1,Frühling ist da!!!!! und es gibt grad nichts schöneres als Sonne
-1,früher waren lehrer immer diese menschen ohne privatleben. jetzt; wo ich lehrer kenne & teil ihrer privatleben bin weiß ich es: ICH BIN ALT!
-1,Früher konnten mich nur ein paar Nachbarn nicht leiden. Seit ich bei Twitter bin; hassen mich Menschen aus aller Welt.
-1,Frauenfußball ist soooooooooo schlecht
1,Frauen- #WM Meine Güte ist #Marta cool vor dem Tor. Die hat die Ruhe weg. 3:0
-1,Frauen kann man doch echt nicht weiter trauen als man sie sieht ... schlimm sowas ...
0,Französische Revolution von 1789 - ein kurzer Überblick ~http 
1,fragt sich gerade; wie man es ohne Samsung #Galaxy S i9000 aushalten konnte.
0,frage mich; ob das ergebnis einer bürgerbefragung von wankelmütigen politikern in #lehrte anerkannt wird.
0,Fotos Bilder sofort für Ihre Werbung PR Publikation die besten hier ~http 
0,Foto von Kai Pflaume bei Microsoft im Digitalen Klassenzimmer. #CeBIT #CeBIT10 ~http  ~http 
0,Folgt ihr @user #ff
0,Folge dem kopf; oder so.
0,flyer im druck!  30.01 mit disco soul; funk von jenndy&hong; indieclash von philipp&claudia's discoinferno; detroit techno by brinker. yeah!
0,Flugspecial Asien; günstiger Thailandurlaub am Golf von Siam; Thailand Special von Etihad Airways... ~http 
0,Flucht durch das Fenster - Barmbek: Frau (26) in Stacheldraht-Gefängnis gefangen gehalten! ~http
0,Flensburg im Schnee und Eischaos und dazu der richtige Song zum Fest ~http 
-1,Flash Banner an sich sind ja schon wiederlich; aber dann auch noch mit Ton und autoplay?
0,Firwat schwätze de klenge Schmittchen eigentlech franseisch mat der Police? Kann heen eis Sprooch net?
0,Firefox 7 Beta 2 veröffentlicht: Nach etwas mehr als einer Woche gibt es nun die Beta 2 von Firefox 7 zum Downlo... ~http 
1,findet es super das es schneit #schneeflocken_mit_mund_fang
0,finde keine Worte #Oslo #Utøya
0,Filmliebhaber aufgepasst! Nike versteigert McFly's Schuhwerk in Neuauflage für einen guten Zweck! ~http
-1,Film war eben so typisch Teeniefilm. ;)
0,Ferienwohnung Stanici Omis *** MODERN ART *** Ferienhaus Unterkunft Urlaub ~http  via @user
-1,Fenster zu es zieht!Nein;Fenster zu es stinkt wieder gewaltig im Hinterhof!Was so ein Imbiss so alles ungestraft darf!Frische Luft bitte!!!
0,Female-Resources: Das war die 43. Kalenderwoche: #Frauen - #Wirtschaft - #Politik ~http 
1,Feierabend und Sonnenschein - so wünsch ich mir das! Na hoffentlich haben die Jungs und Mädels bei Rock am Ring auch soviel Glück! #rar
1,Feierabend
-1,Für wie blöd haltet ihr uns Hunde eigentlich? ~http  #briard
0,Für schlappe 260€ pro Tag kann man die Finca von Sonja Zietlow mieten...^^ ~http 
0,für jeweils 800 Microsoft Points frei kaufen?! O_o
1,Für Gewinner: ~http  Pokal aus Kristallglas! ~http 
0,Für Freunde von Sony Kameras und Camcorder und die; die es noch werden wollen: Alle Sony Produkte in einer Welt: ~http
0,für die kalte jahreszeit der altbekannte ~http  pro vs. adidas Techfit  ~http 
0,Für alle; die wissen möchten wir man ein Gespräch ganz einfach in Richtung XYZ lenkt:... ~http 
0,Für alle Samsung Galaxy I9000 Besitzer: Ab heute könnt ihr via Kies offiziell auf 2.3.3 updaten
0,"für alle die es nicht wissen wollen: ""knurd"" heißt ""drunk"" auf rückwärts; das heißt; dass man erst mal eine Flasche Wein trinken muss; ..."
0,Führt Kriege gegen andere Stämme und gewinnt Perlen für eure Stammeskasse. Wer schafft es die Statistik mit... ~http 
0,fährt jetzt ins Internat
-1,faul sein ._.
0,Familienurlaub am Achensee und vor dem Frühstück die ersten 10km gejoggt. #trainingslager
0,"Falsch er wurde durch das iPhone tracking gefunden! “@Neureutheralex: Bin Laden aufgeflogen weil er Playstation von Sony gespielt hat und.."""
0,Falls wer die hölzerne @user findet; nicht mit Säge o.ä. bearbeiten sondern großflächig mit Kaffee einreiben. Fertig ist Kaffee Latte.
0,Fahrradfahrer aufgepasst: die Berliner Polizei kontrolliert wieder an roten Ampeln!
0,Facebook Busted in Clumsy Smear on Google ~http  via Spiegel Online
0,"F.A.Z.-Blogs ""Mühsam richtet sich die Generation 40plus im digitalen Leben ein"" ...~http "
-1,F***k!!! Leider kein #rydercup in Deutschland ;-( Frankreich...
-1,exrem starke zahnschmerzen. morgn hat mama geburtstag... mist?
0,experiment: wildleder in der waschmaschine.
1,Exklusive Kreuzfahrt-News des Tages: MSC MAGNIFICA fährt 2013 ab Hamburg! ~http 
0,Exklusive Eigentumswohnung mit Fahrstuhl Wohnung; 26123 Oldenburg-Donnerschwee Kaufpreis: 246.500 €; Baujahr: 2011… ~http
0,Evolution: 13 Mrd. J.; Big Bang: Wasserstoff. 4;5 Mrd. J. biologische E.: Menschen ((C) by H. v. Ditfurth) ~http 
0,Europa: Einziges Zelda-Konzert in London angekündigt: Auf der vergangenen E3 hat Nintendo angekündigt; in jedem ... ~http 
0,euer bester freund
0,EU: 42% der Europäer will nicht in den Winterurlaub fahren #Krise ~http  // Dafür bleiben die Pisten leer
1,etwas zum Träumen  ~http 
1,Etwas bessere Laune: Heut Mittag gibt es Kaiserbraten mit Sauerkraut :)
0,Essen ohne Stress: Wie Ihr Kind mit Spaßund ganz von selbst richtig essen lernt
0,Es sind wieder viele stark reduzierte #Airsoft Vorführmodelle am Lager. Lieferung nur solange der Vorrat reicht! ~http
-1,Es qualmt und stinkt wieder im Hinterhof.Bis zum Ultimo muß der Betreiber nachbessern.Fettfilter fehlt seit Anfang an!Sauerei das ganze!
1,es ist unglaublich ich habe Mathe gelernt... schon fast erschreckend
-1,Es ist traurig;wenn sich zwei Menschen einig darüber sind;dass sie nichts mehr miteinander zu tun haben wollen.
0,Es ist soweit: es warten 10 MNY Sets auf Euch uuuund eine Nintendo Wii. Im 24. Türchen unseres Xmas Kalenders ~http
0,es gibt Lieferengpässe für die neue Sony Vaio F-Serie Notebooks. Na ich warte dann wohl noch etwas; aber lasst mir bitte eins übrig ja? :D
0,Es gibt ja verschiedene Bänke ... oder Banke ... Banks
1,Es gibt da ein supi geiles Forum &gt;_&lt; ~http  der Manga ist auch geil *-* das müsst ihr euch ansehen &gt;_&lt; supi game ^^
1,Erstmal meinen Schreibtisch umräumen hier =)
0,Erster Tweet vom Samsung Wave :D
0,Erstaunlich; dass manche Menschen so gar keine Vorstellung davon haben; was ihnen gut tut und was nicht. Jetzt: #fett #weg #ZDF
0,Erneut abgetrennter Fuß in Kanada angeschwemmt #kanada ~http 
0,Erkältung ist vorbei; jetzt wieder nur noch Rücken und Züche. Lasst uns froh und munter sein!
0,Erinnerung: Unsere Jubiläumsaktion mit der Ihr 5% Extrarabatt auf alles erhaltet läuft nur noch bis Ende des... ~http
-1,Erdbeben in Köln?! Sorry; das war ich! Hatte die glorreiche Idee mal wieder Laufen zu gehen...
1,Er: Ich hasse mein Sofa!  Ich: Kauf dir ein Bett! Er: NEIN MAN! Ich mag mein Sofa!  Ich: Du bist doch doof! :D
-1,ER macht mich aggressiv...
-1,er hat seine frau verlasen!! ohh ha o.O
0,Er fliegt immer an der Wand lang und macht 'pfffffffffff' oder so.
-1,Eon-Chef verzichtet auf Vortragsfolien - sonst müsste er sie womöglich sogar noch veröffentlichen. #Ethik #fail
0,Entwicklung hocheffizienter Elektroden für die großtechnische Erzeugung von Wasserstoff aus regenerativen Energien ~http 
0,"Entdecke Windows 7 bei unserem ""Deploy & Win"" Wettbewerb; welchen wir bald gemeinsam mit Microsoft starten werden - soon @ ~http "
1,"Endlich; der ganz besondere Kindersparplan mit Wunscherfüller-Garantie - ""MV Stark wie ein Tiger"" ist da! ~http "
0,Endlich: Die Nike Sneaker aus „Zurück in die Zukunft“ sind da! [Bildergalerie; Videos]: Turnschuh-Fan? „Zurück i... ~http
1,ENDLICH... ab 23. Dezember im Kino: ~http  #tintin #spielberg
1,Endlich Schnuppi ist wieder da und ich kann mit ihr schreiben
1,Endlich mein erstes Match der diesjährigen #usopen Monaco vs. Haas... Wenn jetzt noch der Ton stimmt wäre es toll!!
